,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1320811,607745,SB123,SB123,Require the Department of Social Services to develop a procedure to screen and test applicants for certain financial assistance benefits to determine if the applicants are using controlled substances.,Require the Department of Social Services to develop a procedure to screen and test applicants for certain financial assistance benefits to determine if the applicants are using controlled substances.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB123.json,1,2014-01-29,http://legis.state.sd.us/docs/legsession/2014/Bills/SB123P.pdf
1320812,608422,SB124,SB124,Revise certain reimbursement provisions relating to legislators-elect and newly appointed legislators.,Revise certain reimbursement provisions relating to legislators-elect and newly appointed legislators.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB124.json,4,2014-03-14,http://legis.state.sd.us/docs/legsession/2014/Bills/SB124ENR.pdf
1320813,608490,SB125,SB125,Prohibit registered sex offenders from loitering in certain areas.,Prohibit registered sex offenders from loitering in certain areas.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB125.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB125ENR.pdf
1320814,608388,SB126,SB126,Regulate the sale of raw milk for human consumption.,Regulate the sale of raw milk for human consumption.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB126.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB126P.pdf
1320815,608523,SB127,SB127,Make an appropriation to fund the Teach for America grant program.,Make an appropriation to fund the Teach for America grant program.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB127.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB127SST.pdf
1320816,608456,SB128,SB128,Protect the citizens and businesses of South Dakota regarding speech pertaining to views on sexual orientation and to provide for the defense of such citizens and businesses.,Protect the citizens and businesses of South Dakota regarding speech pertaining to views on sexual orientation and to provide for the defense of such citizens and businesses.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB128.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB128P.pdf
1320817,608818,SB129,SB129,Supplant the Common Core State Standards.,Supplant the Common Core State Standards.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB129.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB129P.pdf
1320818,582821,SB13,SB13,Make use of hand-held mobile telephones while driving a commercial motor vehicle a serious traffic violation and to update certain references to federal regulations regarding the issuance of commercial driver licenses.,Make use of hand-held mobile telephones while driving a commercial motor vehicle a serious traffic violation and to update certain references to federal regulations regarding the issuance of commercial driver licenses.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB13.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB13ENR.pdf
1320819,608802,SB130,SB130,Reinstate certain civil actions for childhood sexual abuse if subsequent legislation had the effect of limiting the plaintiff's right to recovery.,Reinstate certain civil actions for childhood sexual abuse if subsequent legislation had the effect of limiting the plaintiff's right to recovery.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB130.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB130P.pdf
1320820,608704,SB131,SB131,Provide that a truancy complaint is grounds to refuse a certificate for excuse from school attendance.,Provide that a truancy complaint is grounds to refuse a certificate for excuse from school attendance.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB131.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB131P.pdf
1320821,608606,SB132,SB132,Provide for the development of a rural 211 system for the purpose of providing access to all South Dakotans who need information about community resources and disaster response resources and to make an appropriation therefor.,Provide for the development of a rural 211 system for the purpose of providing access to all South Dakotans who need information about community resources and disaster response resources and to make an appropriation therefor.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB132.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB132P.pdf
1320822,608723,SB133,SB133,"Clarify certain statutes prohibiting political subdivisions from restricting firearms, to assert the sovereignty of the State of South Dakota with regards to the regulation of arms and weapons, and to provide recourse and penalties for violations.","Clarify certain statutes prohibiting political subdivisions from restricting firearms, to assert the sovereignty of the State of South Dakota with regards to the regulation of arms and weapons, and to provide recourse and penalties for violations.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB133.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB133P.pdf
1320823,608743,SB134,SB134,Authorize a winter load increase of certain motor vehicle weight restrictions.,Authorize a winter load increase of certain motor vehicle weight restrictions.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB134.json,1,2014-01-30,http://legis.state.sd.us/docs/legsession/2014/Bills/SB134P.pdf
1320824,608872,SB135,SB135,Make an appropriation for costs related to the suppression of mountain beetles through the all lands mountain pine beetle suppression program.,Make an appropriation for costs related to the suppression of mountain beetles through the all lands mountain pine beetle suppression program.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB135.json,2,2014-02-25,http://legis.state.sd.us/docs/legsession/2014/Bills/SB135S.pdf
1320825,609626,SB136,SB136,Ensure available replacement parts and services for consumers of manufactured goods.,Ensure available replacement parts and services for consumers of manufactured goods.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB136.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB136P.pdf
1320826,610086,SB137,SB137,Make an appropriation to rehabilitate certain state-owned rail lines and to declare an emergency.,Make an appropriation to rehabilitate certain state-owned rail lines and to declare an emergency.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB137.json,2,2014-02-25,http://legis.state.sd.us/docs/legsession/2014/Bills/SB137HAP.pdf
1320827,610113,SB138,SB138,Revise certain provisions relating to title-based escheatment of abandoned United States savings bonds and the proceeds thereof.,Revise certain provisions relating to title-based escheatment of abandoned United States savings bonds and the proceeds thereof.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB138.json,4,2014-02-26,http://legis.state.sd.us/docs/legsession/2014/Bills/SB138ENR.pdf
1320828,609904,SB139,SB139,Authorize the testing of autonomous cars on the highways of South Dakota.,Authorize the testing of autonomous cars on the highways of South Dakota.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB139.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB139P.pdf
1320829,582837,SB14,SB14,Revise certain provisions pertaining to the Board of Examiners of Counselors and Marriage and Family Therapists.,Revise certain provisions pertaining to the Board of Examiners of Counselors and Marriage and Family Therapists.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB14.json,4,2014-03-10,http://legis.state.sd.us/docs/legsession/2014/Bills/SB14ENR.pdf
1320830,610178,SB140,SB140,Exempt certain computer programming services and software,Exempt certain computer programming services and software,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB140.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB140P.pdf
1320831,610192,SB141,SB141,Make an appropriation to fund certain scholarship programs and to declare an emergency.,Make an appropriation to fund certain scholarship programs and to declare an emergency.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB141.json,2,2014-02-25,http://legis.state.sd.us/docs/legsession/2014/Bills/SB141SST.pdf
1320832,609836,SB142,SB142,Increase legislative salaries subject to certain conditions and restrictions.,Increase legislative salaries subject to certain conditions and restrictions.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB142.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB142P.pdf
1320833,609803,SB143,SB143,Provide for a civil remedy for a bad faith assertion of patent infringement.,Provide for a civil remedy for a bad faith assertion of patent infringement.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB143.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB143ENR.pdf
1320834,610226,SB144,SB144,Provide for admission to postsecondary institutions regardless of the age of the student.,Provide for admission to postsecondary institutions regardless of the age of the student.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB144.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB144P.pdf
1320835,610133,SB145,SB145,Encourage schools to provide instruction in cardiopulmonary resuscitation.,Encourage schools to provide instruction in cardiopulmonary resuscitation.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB145.json,4,2014-03-14,http://legis.state.sd.us/docs/legsession/2014/Bills/SB145ENR.pdf
1320836,609984,SB146,SB146,Revise certain provisions regarding the closure of county and township roads due to high water.,Revise certain provisions regarding the closure of county and township roads due to high water.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB146.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB146P.pdf
1320837,610213,SB147,SB147,Revise the composition of the governing body of a health maintenance organization.,Revise the composition of the governing body of a health maintenance organization.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB147.json,4,2014-03-12,http://legis.state.sd.us/docs/legsession/2014/Bills/SB147ENR.pdf
1320838,609950,SB148,SB148,Ensure that parents may direct the rearing of their children without undue governmental infringement.,Ensure that parents may direct the rearing of their children without undue governmental infringement.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB148.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB148P.pdf
1320839,610277,SB149,SB149,"Establish a pilot grant program for alternative care programs for adults with substance abuse issues, to provide a report to the Legislature, and to make an appropriation therefor.","Establish a pilot grant program for alternative care programs for adults with substance abuse issues, to provide a report to the Legislature, and to make an appropriation therefor.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB149.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB149SAP.pdf
1320840,582816,SB15,SB15,"Authorize the South Dakota Building Authority and the Board of Regents to finance, design, construct, furnish, and equip a football stadium facility at South Dakota State University, to make an appropriation therefor, and to declare an emergency.","Authorize the South Dakota Building Authority and the Board of Regents to finance, design, construct, furnish, and equip a football stadium facility at South Dakota State University, to make an appropriation therefor, and to declare an emergency.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB15.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB15ENR.pdf
1320841,610043,SB150,SB150,"Allow use of supraglottic airway devices by emergency medical technicians, and to declare an emergency.","Allow use of supraglottic airway devices by emergency medical technicians, and to declare an emergency.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB150.json,4,2014-03-10,http://legis.state.sd.us/docs/legsession/2014/Bills/SB150ENR.pdf
1320842,610259,SB151,SB151,Revise the appointment process for the State Veterans Home superintendent.,Revise the appointment process for the State Veterans Home superintendent.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB151.json,4,2014-03-10,http://legis.state.sd.us/docs/legsession/2014/Bills/SB151ENR.pdf
1320843,609963,SB152,SB152,"Make an appropriation to provide full funding of the cement plant retirement plan, to consolidate the cement plant retirement plan with the South Dakota Retirement System, and to declare an emergency.","Make an appropriation to provide full funding of the cement plant retirement plan, to consolidate the cement plant retirement plan with the South Dakota Retirement System, and to declare an emergency.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB152.json,4,2014-03-10,http://legis.state.sd.us/docs/legsession/2014/Bills/SB152ENR.pdf
1320844,609857,SB153,SB153,Establish an educational program relating to hazardous fuel emissions and the use of no-idle zones.,Establish an educational program relating to hazardous fuel emissions and the use of no-idle zones.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB153.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB153P.pdf
1320845,610169,SB154,SB154,Establish the Jolene's Law Task Force to study the impact of sexual abuse of children in this state and to make recommendations to the Legislature on policies to effectively address the issue.,Establish the Jolene's Law Task Force to study the impact of sexual abuse of children in this state and to make recommendations to the Legislature on policies to effectively address the issue.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB154.json,4,2014-03-14,http://legis.state.sd.us/docs/legsession/2014/Bills/SB154ENR.pdf
1320846,609941,SB155,SB155,Require the Department of Education to report to the legislative education standing committees prior to implementing a curriculum change.,Require the Department of Education to report to the legislative education standing committees prior to implementing a curriculum change.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB155.json,1,2014-01-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB155P.pdf
1320847,611610,SB156,SB156,Revise the per student allocation in the state aid to general education formula.,Revise the per student allocation in the state aid to general education formula.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB156.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB156P.pdf
1320848,612014,SB157,SB157,Make an appropriation to the building South Dakota fund and to declare an emergency.,Make an appropriation to the building South Dakota fund and to declare an emergency.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB157.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB157ENR.pdf
1320849,612051,SB158,SB158,Revise certain funding provisions of the building South Dakota fund.,Revise certain funding provisions of the building South Dakota fund.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB158.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB158ENR.pdf
1320850,612053,SB159,SB159,Revise the General Appropriations Act for the Department of Veterans Affairs for 2014.,Revise the General Appropriations Act for the Department of Veterans Affairs for 2014.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB159.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB159P.pdf
1320851,582796,SB16,SB16,Authorize the Board of Regents to purchase improved real property in Brookings County and to make an appropriation therefor.,Authorize the Board of Regents to purchase improved real property in Brookings County and to make an appropriation therefor.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB16.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB16ENR.pdf
1320852,611864,SB160,SB160,Exempt the production of certain plants and sod from sales and use taxes.,Exempt the production of certain plants and sod from sales and use taxes.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB160.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB160P.pdf
1320853,611995,SB161,SB161,Revise certain provisions relating to notice provided by mineral developers.,Revise certain provisions relating to notice provided by mineral developers.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB161.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB161ENR.pdf
1320854,612026,SB162,SB162,Repeal certain mineral severance taxes imposed on precious metals and to repeal certain temporary and expired mineral severance taxes.,Repeal certain mineral severance taxes imposed on precious metals and to repeal certain temporary and expired mineral severance taxes.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB162.json,2,2014-02-19,http://legis.state.sd.us/docs/legsession/2014/Bills/SB162STA.pdf
1320855,611896,SB163,SB163,Prohibit a social host from permitting the underage consumption of alcoholic beverages on the social host's premises and to provide penalties therefor.,Prohibit a social host from permitting the underage consumption of alcoholic beverages on the social host's premises and to provide penalties therefor.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB163.json,4,2014-03-14,http://legis.state.sd.us/docs/legsession/2014/Bills/SB163ENR.pdf
1320856,612065,SB164,SB164,Revise the allocation of certain temporary nonresident waterfowl hunting licenses.,Revise the allocation of certain temporary nonresident waterfowl hunting licenses.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB164.json,2,2014-02-20,http://legis.state.sd.us/docs/legsession/2014/Bills/SB164SAG.pdf
1320857,611810,SB165,SB165,Develop a systematic process for the performance management review of state agencies.,Develop a systematic process for the performance management review of state agencies.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB165.json,2,2014-02-24,http://legis.state.sd.us/docs/legsession/2014/Bills/SB165P.pdf
1320858,611936,SB166,SB166,"Increase the opportunity scholarship award for science, technology, engineering, and math students.","Increase the opportunity scholarship award for science, technology, engineering, and math students.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB166.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB166P.pdf
1320859,611960,SB167,SB167,Revise the title of the task force responsible for implementing and overseeing the assessment of agricultural land and to assign the task force certain other oversight responsibilities.,Revise the title of the task force responsible for implementing and overseeing the assessment of agricultural land and to assign the task force certain other oversight responsibilities.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB167.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB167P.pdf
1320860,611889,SB168,SB168,Authorize criminal background checks for certain officers and employees of the Governor's Office of Economic Development.,Authorize criminal background checks for certain officers and employees of the Governor's Office of Economic Development.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB168.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB168ENR.pdf
1320861,612002,SB169,SB169,Provide for access to and use of public waters on public and private property and to protect private property rights for the citizens of South Dakota.,Provide for access to and use of public waters on public and private property and to protect private property rights for the citizens of South Dakota.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB169.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB169P.pdf
1320862,582772,SB17,SB17,Authorize the Board of Regents to purchase improved real property in the city of Brookings and to make an appropriation therefor.,Authorize the Board of Regents to purchase improved real property in the city of Brookings and to make an appropriation therefor.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB17.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB17ENR.pdf
1320863,611821,SB170,SB170,Revise the structure for compensating surface owners for losses due to mineral development.,Revise the structure for compensating surface owners for losses due to mineral development.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB170.json,2,2014-02-24,http://legis.state.sd.us/docs/legsession/2014/Bills/SB170S.pdf
1320864,611966,SB171,SB171,Recognize certain federal forms as sufficient to direct the disposition of the body of a servicemember.,Recognize certain federal forms as sufficient to direct the disposition of the body of a servicemember.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB171.json,4,2014-03-12,http://legis.state.sd.us/docs/legsession/2014/Bills/SB171ENR.pdf
1320865,611829,SB172,SB172,Revise certain provisions relating to services performed by dental hygienists.,Revise certain provisions relating to services performed by dental hygienists.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB172.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB172ENR.pdf
1320866,611840,SB173,SB173,Provide authority to establish special purpose districts for libraries.,Provide authority to establish special purpose districts for libraries.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB173.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB173SLO.pdf
1320867,611860,SB174,SB174,Revise the bank franchise tax apportionment of income provisions.,Revise the bank franchise tax apportionment of income provisions.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB174.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB174P.pdf
1320868,611879,SB175,SB175,Revise certain bank franchise tax provisions regarding net income and net operating losses.,Revise certain bank franchise tax provisions regarding net income and net operating losses.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB175.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB175P.pdf
1320869,612037,SB176,SB176,Revise the ability of the secretary of the Department of Revenue to reduce or abate taxes.,Revise the ability of the secretary of the Department of Revenue to reduce or abate taxes.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB176.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB176ENR.pdf
1320870,611866,SB177,SB177,Make an appropriation to provide contingency funds to be made available for unanticipated costs related to medical services and to declare an emergency.,Make an appropriation to provide contingency funds to be made available for unanticipated costs related to medical services and to declare an emergency.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB177.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB177ENR.pdf
1320871,611984,SB178,SB178,"Include the definition of the term, qualified student applicant, in the need-based grant fund.","Include the definition of the term, qualified student applicant, in the need-based grant fund.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB178.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB178P.pdf
1320872,612031,SB179,SB179,Prohibit the use of certain handheld electronic wireless devices for electronic messaging while driving.,Prohibit the use of certain handheld electronic wireless devices for electronic messaging while driving.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB179.json,2,2014-02-21,http://legis.state.sd.us/docs/legsession/2014/Bills/SB179S.pdf
1320873,582854,SB18,SB18,Authorize the Board of Regents to contract for the construction of a greenhouse on the campus of Northern State University and to make an appropriation therefor.,Authorize the Board of Regents to contract for the construction of a greenhouse on the campus of Northern State University and to make an appropriation therefor.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB18.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB18ENR.pdf
1320874,611935,SB180,SB180,Authorize the increase in the number of video lottery machines that may be placed in a licensed establishment under certain conditions.,Authorize the increase in the number of video lottery machines that may be placed in a licensed establishment under certain conditions.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB180.json,2,2014-02-19,http://legis.state.sd.us/docs/legsession/2014/Bills/SB180S.pdf
1320875,612081,SB181,SB181,Define vapor products as tobacco products for the purpose of regulating the use of the products by minors and to place certain restrictions on the sale of vapor products.,Define vapor products as tobacco products for the purpose of regulating the use of the products by minors and to place certain restrictions on the sale of vapor products.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB181.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB181ENR.pdf
1320876,612077,SB182,SB182,Revise certain provisions relating to dual education credit.,Revise certain provisions relating to dual education credit.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB182.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB182ENR.pdf
1320877,612083,SB183,SB183,"Revise the trust fund requirements for perpetual cemeteries, and to declare an emergency.","Revise the trust fund requirements for perpetual cemeteries, and to declare an emergency.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB183.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB183ENR.pdf
1320878,611846,SB184,SB184,Make an appropriation to support the South Dakota Hall of Fame and to declare an emergency.,Make an appropriation to support the South Dakota Hall of Fame and to declare an emergency.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB184.json,2,2014-02-25,http://legis.state.sd.us/docs/legsession/2014/Bills/SB184SAP.pdf
1320879,611839,SB185,SB185,Make an appropriation to support the W.H. Over Museum and to declare an emergency.,Make an appropriation to support the W.H. Over Museum and to declare an emergency.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB185.json,1,2014-02-04,http://legis.state.sd.us/docs/legsession/2014/Bills/SB185SAP.pdf
1320880,612337,SB186,SB186,Revise certain electronic driver license renewal requirements and to authorize electronic upgrades of restricted minor's permits.,Revise certain electronic driver license renewal requirements and to authorize electronic upgrades of restricted minor's permits.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB186.json,4,2014-03-14,http://legis.state.sd.us/docs/legsession/2014/Bills/SB186ENR.pdf
1320881,616648,SB187,SB187,"Appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the expenses of state institutions, interest on the public debt, and for common schools.","Appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the expenses of state institutions, interest on the public debt, and for common schools.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB187.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB187ENR.pdf
1320882,638043,SB188,SB188,Set the per student allocation for fiscal year 2015.,Set the per student allocation for fiscal year 2015.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB188.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB188ENR.pdf
1320883,582802,SB19,SB19,"Increase expenditure authority to accommodate donations to projects at Black Hills State University and Northern State University, to authorize the acquisition and renovation of improved real property for a project at Dakota State University, and to declare an emergency.","Increase expenditure authority to accommodate donations to projects at Black Hills State University and Northern State University, to authorize the acquisition and renovation of improved real property for a project at Dakota State University, and to declare an emergency.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB19.json,4,2014-03-12,http://legis.state.sd.us/docs/legsession/2014/Bills/SB19ENR.pdf
1320884,582756,SB2,SB2,"Provide for the delayed arrest, under certain circumstances, in regard to certain outstanding warrants for victims of domestic abuse with minor children.","Provide for the delayed arrest, under certain circumstances, in regard to certain outstanding warrants for victims of domestic abuse with minor children.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB2.json,4,2014-03-14,http://legis.state.sd.us/docs/legsession/2014/Bills/SB2ENR.pdf
1320885,582817,SB20,SB20,Authorize the Board of Regents to demolish buildings on the campus of South Dakota State University and to make an appropriation therefor.,Authorize the Board of Regents to demolish buildings on the campus of South Dakota State University and to make an appropriation therefor.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB20.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB20ENR.pdf
1320886,582832,SB21,SB21,Revise certain provisions regarding the collection and setting of 24/7 sobriety program fees and regarding the monitoring of ignition interlock testing.,Revise certain provisions regarding the collection and setting of 24/7 sobriety program fees and regarding the monitoring of ignition interlock testing.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB21.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB21ENR.pdf
1320887,582761,SB22,SB22,Authorize the issuance of citations for certain livestock inspection violations.,Authorize the issuance of citations for certain livestock inspection violations.,SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB22.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB22ENR.pdf
1320888,582809,SB23,SB23,"Revise certain provisions relating to deceptive trade practices, including unordered property or services, lodging reservation and cancellation, violation penalties, attorney's fees, entry rights for landlords and tenants, debit card theft, and organized retail crime.","Revise certain provisions relating to deceptive trade practices, including unordered property or services, lodging reservation and cancellation, violation penalties, attorney's fees, entry rights for landlords and tenants, debit card theft, and organized retail crime.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB23.json,4,2014-03-14,http://legis.state.sd.us/docs/legsession/2014/Bills/SB23ENR.pdf
1320889,582786,SB24,SB24,"Revise certain provisions relating to pseudoephedrine, ephedrine, or phenylpropanolamine sales.","Revise certain provisions relating to pseudoephedrine, ephedrine, or phenylpropanolamine sales.",SD,2014 Regular Session,bill_data\SD\2014-2014_Regular_Session\bill\SB24.json,4,2014-03-31,http://legis.state.sd.us/docs/legsession/2014/Bills/SB24ENR.pdf
